"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","NES_sign"
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS","GOBP_POSITIVE_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS","GOBP_POSITIVE_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS",27,0.332527249787049,0.712143958982815,0.936787357471494,1,0.870818436296112,2126,"tags=15%, list=22%, signal=12%","PRKCE/FOXO1/INSR/PTAFR","Positive"
"GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION","GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION","GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION",12,0.35818850807454,0.7119380414605,0.883582701373232,1,0.870818436296112,4248,"tags=50%, list=44%, signal=28%","ENG/RBPJ/TGFB1/NOTCH1/TGFBR1/SNAI2","Positive"
"GOMF_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY","GOMF_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY","GOMF_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY",153,0.306036278240227,0.711330927343741,0.999600039996,1,0.870818436296112,3495,"tags=25%, list=36%, signal=16%","ENO1/CEBPB/ZBTB20/FOXO3/FOXP1/MITF/PPARD/FOXO1/ETV6/NFKB1/SPI1/ZBTB16/JUN/BHLHE41/BACH1/ZEB2/TGIF1/FOXK2/MLX/HDGF/NFIL3/YY1/NR2F1/SREBF2/PURB/CREM/ZNF281/HIVEP1/PRRX1/TBX3/NR2F6/HSF1/TFEC/TBX2/MYC/ZNF688/REST/IRF3","Positive"
"GOBP_APPENDAGE_MORPHOGENESIS","GOBP_APPENDAGE_MORPHOGENESIS","GOBP_APPENDAGE_MORPHOGENESIS",67,0.315634802028864,0.71101998069813,0.987801219878012,1,0.870818436296112,1574,"tags=13%, list=16%, signal=11%","BAX/CHST11/MBNL1/HDAC2/LMBR1/SOX4/ZBTB16/NIPBL/COL3A1","Positive"
"GOBP_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT","GOBP_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT","GOBP_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT",9,0.372152188110009,0.711005930197888,0.874421052631579,1,0.870818436296112,2299,"tags=33%, list=24%, signal=25%","G6PD/RGS2/YY1","Positive"
"GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS","GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS","GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS",125,0.307522347154504,0.710452425906145,0.998500149985001,1,0.870818436296112,5319,"tags=54%, list=55%, signal=24%","PTPMT1/PLSCR1/FBXW7/CTDNEP1/FABP3/PIGP/AGPAT2/DPM3/FABP5/UVRAG/DPM1/TTC7B/PTEN/PIP5K1B/CAPN2/MTMR3/BECN1/PIGT/CLN3/PI4KA/SELENOI/C3/AGPAT1/NR1H2/GPAA1/CHPT1/ETNK1/PNPLA2/PCK2/DPM2/SOCS3/PLA2G15/LPL/MOGAT1/INPP5D/PLD1/SLC44A1/ANG/PEMT/PIGC/TMEM150A/PIGS/PIGK/FGF2/PIK3CG/CDIPT/SYNJ2/INPPL1/PI4K2A/GNPAT/DGKZ/VAC14/NR1H3/SOCS2/CEPT1/SOCS6/PIGF/MTMR4/ATM/MPPE1/PIGH/PLA2G4A/IMPA1/EFR3A/INPP1/AGPAT5/LPIN1","Positive"
"GOBP_MRNA_CLEAVAGE_INVOLVED_IN_MRNA_PROCESSING","GOBP_MRNA_CLEAVAGE_INVOLVED_IN_MRNA_PROCESSING","GOBP_MRNA_CLEAVAGE_INVOLVED_IN_MRNA_PROCESSING",10,0.365975559772225,0.710254796920923,0.882010196649672,1,0.870818436296112,3637,"tags=50%, list=38%, signal=31%","FIP1L1/NCBP2/NUDT21/CPSF2/CPSF6","Positive"
"GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE","GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE","GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE",15,0.348237498482665,0.710186280286941,0.89800667813417,1,0.870818436296112,702,"tags=7%, list=7%, signal=6%","SLC16A3","Positive"
"GOCC_CATENIN_COMPLEX","GOCC_CATENIN_COMPLEX","GOCC_CATENIN_COMPLEX",13,-0.206292977703688,-0.709818040905264,0.941463414634146,1,0.870818436296112,7632,"tags=77%, list=79%, signal=16%","CDH2/CDH5/CTNNA2/CDH8/CDH26/CDH6/CDH18/JUP/APC/CDH24","Negative"
"GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY","GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY","GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY",44,0.321806877761561,0.709468476866636,0.968503149685031,1,0.870818436296112,1392,"tags=9%, list=14%, signal=8%","DAB2/RAC1/TIAM1/WDR1","Positive"
"GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION","GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION","GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION",9,0.37129619041692,0.709370525501996,0.875894736842105,1,0.870818436296112,5710,"tags=67%, list=59%, signal=27%","LGALS9/PTGS2/FURIN/SMAD3/CD46/LUM","Positive"
"GOBP_POSITIVE_REGULATION_OF_PSEUDOPODIUM_ASSEMBLY","GOBP_POSITIVE_REGULATION_OF_PSEUDOPODIUM_ASSEMBLY","GOBP_POSITIVE_REGULATION_OF_PSEUDOPODIUM_ASSEMBLY",9,0.371114800005195,0.709023974648507,0.876105263157895,1,0.870818436296112,5031,"tags=56%, list=52%, signal=26%","CDC42EP3/CCL21/WASHC1/CDC42EP2/CDC42EP1","Positive"
"GOMF_NADPLUS_BINDING","GOMF_NADPLUS_BINDING","GOMF_NADPLUS_BINDING",10,0.365274450578065,0.708894142759678,0.883466860888565,1,0.870818436296112,6104,"tags=100%, list=64%, signal=37%","HADHA/UXS1/HADH/SIRT7/SIRT2/CRYL1/PARP15/GLUD1/SIRT5/SIRT6","Positive"
"GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT","GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT","GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT",40,0.323364733069985,0.708888883522659,0.966396639663966,1,0.870818436296112,5412,"tags=62%, list=56%, signal=27%","PGK1/PTPRM/RGCC/HGS/SERPINE1/EPN1/PDE3B/SEMA4A/GTF2I/GADD45A/EMILIN1/ADAMTS1/ADGRB3/NAXE/KRIT1/HSPG2/SEMA3E/CREB3L1/SPRY2/ECSCR/HHEX/SARS1/HOXA5/PLK2/COL4A2","Positive"
"GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION","GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION","GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION",37,0.324872441682195,0.708739575102965,0.9628,1,0.870818436296112,5836,"tags=70%, list=61%, signal=28%","SSBP1/STOML2/PCNA/SLFN11/GMNN/ATRX/RFC2/ZMPSTE24/DBF4/FBXO5/RFC4/ENDOG/WRNIP1/CHTF8/GINS2/DONSON/RFC3/METTL4/E2F7/ZNF830/CIZ1/WIZ/GINS4/CDT1/CHTF18/RFC5","Positive"
"GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL","GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL","GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",8,0.377935550031035,0.708638564934743,0.878729547641963,1,0.870818436296112,5268,"tags=75%, list=55%, signal=34%","PKP2/DLG1/BIN1/DSC2/CAV1/CTNNA3","Positive"
"GOBP_SENSORY_PERCEPTION_OF_TASTE","GOBP_SENSORY_PERCEPTION_OF_TASTE","GOBP_SENSORY_PERCEPTION_OF_TASTE",10,0.364940990729482,0.708246991739037,0.883987098116741,1,0.870818436296112,2582,"tags=20%, list=27%, signal=15%","PIGR/CD36","Positive"
"GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT","GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT","GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT",50,0.318945084073074,0.7081560202277,0.977702229777022,1,0.870818436296112,5099,"tags=50%, list=53%, signal=24%","ILK/MYO1E/BASP1/PECAM1/ASXL1/VEGFA/BCL2/ACAT1/IQGAP1/DLG1/MAGI2/MYC/NOTCH1/FGF2/MAGED1/YAP1/WWTR1/PBX1/CTNNBIP1/HES1/GREM1/GLI3/HOXB7/FOXD1/SMAD4","Positive"
"GOBP_CEREBELLAR_CORTEX_MORPHOGENESIS","GOBP_CEREBELLAR_CORTEX_MORPHOGENESIS","GOBP_CEREBELLAR_CORTEX_MORPHOGENESIS",21,0.336548804083322,0.708094304515542,0.925290814279984,1,0.870818436296112,4695,"tags=48%, list=49%, signal=24%","MTPN/MAP2K1/AGTPBP1/GBA/OPHN1/TRNP1/SERPINE2/CDK5/KIF14/PTPN11","Positive"
"GOBP_AMELOGENESIS","GOBP_AMELOGENESIS","GOBP_AMELOGENESIS",9,0.370493161986623,0.707836319888539,0.876736842105263,1,0.870818436296112,597,"tags=11%, list=6%, signal=10%","STIM1","Positive"
"GOBP_SPERM_MOTILITY","GOBP_SPERM_MOTILITY","GOBP_SPERM_MOTILITY",37,0.324435611584852,0.707786589445027,0.9632,1,0.870818436296112,2487,"tags=19%, list=26%, signal=14%","SLIRP/UBE2B/ASH1L/DEFB1/TMF1/TPGS1/ING2","Positive"
"GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT","GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT","GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT",16,0.344274450189818,0.706886470381411,0.908430085815245,1,0.870818436296112,253,"tags=6%, list=3%, signal=6%","ANP32B","Positive"
"GOBP_ZINC_ION_TRANSPORT","GOBP_ZINC_ION_TRANSPORT","GOBP_ZINC_ION_TRANSPORT",16,0.344121621859581,0.706572673412523,0.908732963149924,1,0.870818436296112,3589,"tags=44%, list=37%, signal=27%","SLC39A11/SLC39A10/SLC39A6/SLC39A3/SLC39A7/SLC39A1/SLC30A1","Positive"
"GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY","GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY","GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY",11,0.360088160320538,0.706482195855351,0.886995145129635,1,0.870818436296112,2639,"tags=27%, list=27%, signal=20%","PTEN/IL1RAP/ZDHHC12","Positive"
"GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION","GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION","GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION",27,0.329813104058645,0.706331315100185,0.939687937587517,1,0.870818436296112,5123,"tags=48%, list=53%, signal=23%","UBE2B/PTTG1/RAD21/BAG6/PLK1/TERF1/AGO4/SIRT7/PSMC3IP/TRIP13/P3H4/ATM/SUN1","Positive"
"GOBP_POSITIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY","GOBP_POSITIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY","GOBP_POSITIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY",9,0.369510032645046,0.705958027043984,0.878526315789474,1,0.870818436296112,5455,"tags=78%, list=57%, signal=34%","STMP1/CD36/TLR4/MYD88/DHX33/GBP5/DDX3X","Positive"
"GOBP_TYPE_B_PANCREATIC_CELL_DEVELOPMENT","GOBP_TYPE_B_PANCREATIC_CELL_DEVELOPMENT","GOBP_TYPE_B_PANCREATIC_CELL_DEVELOPMENT",13,0.352097639442487,0.705604806567878,0.895682351740329,1,0.870818436296112,5687,"tags=77%, list=59%, signal=31%","RHEB/GSK3B/RFX3/ARNTL/WNT5A/CDK6/AKT1/BAD/CLOCK/CDH2","Positive"
"GOMF_DIPHOSPHOTRANSFERASE_ACTIVITY","GOMF_DIPHOSPHOTRANSFERASE_ACTIVITY","GOMF_DIPHOSPHOTRANSFERASE_ACTIVITY",5,0.405892150739121,0.704690699589152,0.87156704361874,1,0.870818436296112,5712,"tags=100%, list=59%, signal=41%","TPK1/PRPSAP2/PRPS2/PRPSAP1/PRPS1","Positive"
"GOBP_OLIGODENDROCYTE_DEVELOPMENT","GOBP_OLIGODENDROCYTE_DEVELOPMENT","GOBP_OLIGODENDROCYTE_DEVELOPMENT",18,0.339023041695804,0.704352665532185,0.912663316582915,1,0.870818436296112,4990,"tags=50%, list=52%, signal=24%","LYN/B4GALT5/PTEN/NCSTN/EIF2B2/EIF2B1/ERCC2/EIF2B4/NSUN5","Positive"
"GOBP_PROTEOGLYCAN_METABOLIC_PROCESS","GOBP_PROTEOGLYCAN_METABOLIC_PROCESS","GOBP_PROTEOGLYCAN_METABOLIC_PROCESS",41,0.32054843206622,0.703757181477733,0.97,1,0.870818436296112,833,"tags=10%, list=9%, signal=9%","PPARD/CHST11/HS3ST4/TCF7L2","Positive"
"GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME","GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME","GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME",17,0.340560452078055,0.703724541370078,0.911773592506798,1,0.870818436296112,5701,"tags=82%, list=59%, signal=34%","BUB3/IK/CDK1/SPDL1/AURKB/ZW10/CENPQ/NDC80/CHAMP1/MTBP/ZWILCH/TTK/TRAPPC12/CDT1","Positive"
"GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY","GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY","GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY",26,0.329283717992549,0.703497012016255,0.938763257954773,1,0.870818436296112,4794,"tags=58%, list=50%, signal=29%","PHB2/DDRGK1/PARP1/STRN3/UFM1/WBP2/MED1/CARM1/CNOT9/UFL1/UBA5/KANK2/YAP1/UFSP2/DNAAF4","Positive"
"GOBP_RNA_SECONDARY_STRUCTURE_UNWINDING","GOBP_RNA_SECONDARY_STRUCTURE_UNWINDING","GOBP_RNA_SECONDARY_STRUCTURE_UNWINDING",6,0.392581912734934,0.703301415519827,0.874721355327686,1,0.870818436296112,5680,"tags=83%, list=59%, signal=34%","DHX36/AGO4/DDX39B/DDX3X/DHX9","Positive"
"GOMF_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GOMF_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GOMF_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",19,0.336936421315686,0.702922730527116,0.919461739305081,1,0.870818436296112,3379,"tags=32%, list=35%, signal=21%","SLC25A5/SLC25A6/SLC25A19/SLC25A24/SLC29A1/SLC35B2","Positive"
"GOBP_NEUROBLAST_PROLIFERATION","GOBP_NEUROBLAST_PROLIFERATION","GOBP_NEUROBLAST_PROLIFERATION",23,0.331159936371636,0.701979571397694,0.9324852248823,1,0.870818436296112,4770,"tags=43%, list=50%, signal=22%","HIF1A/VEGFA/DAGLB/ASPM/PTN/RACGAP1/VEGFC/NOTCH1/PLXNB2/GLI3","Positive"
"GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY","GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY","GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY",74,0.310309621687011,0.701942157498504,0.991200879912009,1,0.870818436296112,4887,"tags=50%, list=51%, signal=25%","PTK2B/LYN/HIPK2/MAP2K1/INSR/FGR/DYRK1A/HIPK3/MAP2K2/JAK2/PDGFRA/FER/NRP2/EIF2AK2/JAK1/TEC/MAP2K5/MAP2K3/PBK/ALK/FGFR1/BAZ1B/SCYL1/DDR2/PDGFRB/SLA/DYRK4/ERBB4/LCK/TESK1/EGFR/CLK3/ITK/TWF1/STK16/DYRK2/MELK","Positive"
"GOBP_TRNA_THIO_MODIFICATION","GOBP_TRNA_THIO_MODIFICATION","GOBP_TRNA_THIO_MODIFICATION",5,-0.30595461170102,-0.701724405278969,0.934131736526946,1,0.870818436296112,6673,"tags=100%, list=69%, signal=31%","CTU1/CTU2/TRMU/MOCS3","Negative"
"GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS","GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS","GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS",57,0.313798977854607,0.701365328252256,0.985501449855015,1,0.870818436296112,1541,"tags=12%, list=16%, signal=10%","BAX/CHST11/MBNL1/HDAC2/LMBR1/ZBTB16/NIPBL","Positive"
"GOBP_FUCOSYLATION","GOBP_FUCOSYLATION","GOBP_FUCOSYLATION",6,0.391445455378029,0.70126547845329,0.875947391885867,1,0.870818436296112,1322,"tags=17%, list=14%, signal=14%","FUOM","Positive"
"GOBP_ENDOTHELIAL_CELL_MORPHOGENESIS","GOBP_ENDOTHELIAL_CELL_MORPHOGENESIS","GOBP_ENDOTHELIAL_CELL_MORPHOGENESIS",6,0.391359677981678,0.701111810231917,0.876058849754793,1,0.870818436296112,3103,"tags=33%, list=32%, signal=23%","PLOD3/STC1","Positive"
"GOBP_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION","GOBP_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION","GOBP_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION",7,0.381782877381354,0.701111174233302,0.878287328841556,1,0.870818436296112,5187,"tags=71%, list=54%, signal=33%","HNRNPU/PTGS2/METRNL/FFAR4/PIM1","Positive"
"GOBP_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS","GOBP_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS","GOBP_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS",5,-0.305642306891526,-0.701008116331764,0.934880239520958,1,0.870818436296112,6676,"tags=60%, list=69%, signal=18%","SPINK1/GHRL/OPRL1","Negative"
"GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS","GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS","GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS",43,0.318139352575297,0.700552278223695,0.972602739726027,1,0.870818436296112,4781,"tags=49%, list=50%, signal=25%","RAB11A/TWF2/TIAM1/EIF4G2/MAP2K1/VEGFA/MAP1B/RUFY3/GDI1/DSCAM/DBNL/DBN1/STK25/METRN/SEMA4D/CXCL12/PLXNB2/ROBO2/GOLGA4/ANAPC2/PLXND1","Positive"
"GOMF_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GOMF_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GOMF_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",23,0.330444389252168,0.700462783268844,0.933486927777221,1,0.870818436296112,3379,"tags=30%, list=35%, signal=20%","SLC25A5/SLC25A6/SLC37A1/SLC25A19/SLC25A24/SLC29A1/SLC35B2","Positive"
"GOMF_NUCLEOSIDE_DIPHOSPHATASE_ACTIVITY","GOMF_NUCLEOSIDE_DIPHOSPHATASE_ACTIVITY","GOMF_NUCLEOSIDE_DIPHOSPHATASE_ACTIVITY",6,0.390957178339423,0.700390741433377,0.876950512706197,1,0.870818436296112,5375,"tags=83%, list=56%, signal=37%","NUDT5/ENTPD6/NUDT16/CANT1/NUDT15","Positive"
"GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS","GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS","GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS",30,0.324760619592191,0.700212233609545,0.952890578115623,1,0.870818436296112,3051,"tags=27%, list=32%, signal=18%","PPT1/HSD17B12/TECR/ACAT1/PTGR1/ELOVL1/HSD17B4/HMGCL","Positive"
"GOMF_N_METHYLTRANSFERASE_ACTIVITY","GOMF_N_METHYLTRANSFERASE_ACTIVITY","GOMF_N_METHYLTRANSFERASE_ACTIVITY",66,0.310886561058342,0.700050898851693,0.99020097990201,1,0.870818436296112,4018,"tags=33%, list=42%, signal=20%","FBXO11/METTL9/ASH1L/HNMT/SMYD3/FBL/PRMT1/KMT2C/MECOM/RNMT/METTL5/PRMT2/DIMT1/CAMKMT/NSD3/CXXC1/TFB1M/CARM1/RBBP5/PEMT/SETDB2/KMT2A","Positive"
"GOBP_SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS","GOBP_SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS","GOBP_SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS",6,0.390544690641019,0.699651779263288,0.877730717788676,1,0.870818436296112,4433,"tags=67%, list=46%, signal=36%","PCCA/PHYH/PCK2/ACADS","Positive"
"GOBP_GLYCOSYLCERAMIDE_METABOLIC_PROCESS","GOBP_GLYCOSYLCERAMIDE_METABOLIC_PROCESS","GOBP_GLYCOSYLCERAMIDE_METABOLIC_PROCESS",11,0.356592154523268,0.699623137089912,0.892056605722549,1,0.870818436296112,3311,"tags=36%, list=34%, signal=24%","GLA/ST6GALNAC3/GBA/GALC","Positive"
"GOMF_SUMO_TRANSFERASE_ACTIVITY","GOMF_SUMO_TRANSFERASE_ACTIVITY","GOMF_SUMO_TRANSFERASE_ACTIVITY",15,0.343018392296402,0.699542574123778,0.906404937771932,1,0.870818436296112,3705,"tags=40%, list=39%, signal=25%","PIAS1/UBE2I/TRIM28/EGR2/TRIM27/TOPORS","Positive"
"GOBP_DIGESTIVE_TRACT_MORPHOGENESIS","GOBP_DIGESTIVE_TRACT_MORPHOGENESIS","GOBP_DIGESTIVE_TRACT_MORPHOGENESIS",26,0.327320902069253,0.699303561014199,0.942265359215529,1,0.870818436296112,2830,"tags=23%, list=29%, signal=16%","ID2/HIF1A/NIPBL/BCL2/PDGFRA/SFRP1","Positive"
"GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY","GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY","GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY",8,0.372864157198514,0.699129577122501,0.886108437600257,1,0.870818436296112,4847,"tags=62%, list=50%, signal=31%","CDKN1A/HEXIM1/CDKN2D/CDKN2C/CDKN1B","Positive"
"GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT","GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT","GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT",9,0.365738149686648,0.698751751662256,0.884842105263158,1,0.870818436296112,1014,"tags=11%, list=11%, signal=10%","SOX4","Positive"
"GOBP_NEPHRON_DEVELOPMENT","GOBP_NEPHRON_DEVELOPMENT","GOBP_NEPHRON_DEVELOPMENT",69,0.30965629878343,0.698479698445119,0.991600839916008,1,0.870818436296112,4818,"tags=46%, list=50%, signal=23%","ILK/MYO1E/BASP1/PECAM1/SEC61A1/ASXL1/VEGFA/BCL2/PDGFRA/ACAT1/IQGAP1/MPV17/DLG1/MAGI2/MYC/PDGFRB/NOTCH1/ITGA3/ERBB4/FGF2/MAGED1/ACTA2/PDGFD/YAP1/WWTR1/PBX1/EGR1/CTNNBIP1/HES1/GREM1/GLI3/HOXB7","Positive"
"GOBP_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY","GOBP_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY","GOBP_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY",6,0.389849626740036,0.698406588362789,0.878399465002229,1,0.870818436296112,1219,"tags=17%, list=13%, signal=15%","KIF5B","Positive"
"GOMF_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY","GOMF_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY","GOMF_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY",7,0.380191138487762,0.698188083673522,0.880678113453597,1,0.870818436296112,4903,"tags=71%, list=51%, signal=35%","KCNMA1/CATSPER1/KCNN4/ANO6/TMEM63A","Positive"
"GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING","GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING","GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING",26,0.326735516448329,0.698052916015084,0.942765659395637,1,0.870818436296112,5691,"tags=65%, list=59%, signal=27%","HIF1A/PDCD6/FNIP1/UBR1/DDIT4/SESN1/ARNTL/AKT1S1/FLCN/ENDOG/TBC1D7/CASTOR2/ATM/PRKAA1/NPRL2/TMEM127/MAPKAPK5","Positive"
"GOMF_TRNA_BINDING","GOMF_TRNA_BINDING","GOMF_TRNA_BINDING",51,0.313912152728993,0.697505896079033,0.982101789821018,1,0.870818436296112,5670,"tags=63%, list=59%, signal=26%","SSB/AIMP1/PTCD1/HSD17B10/TRMT10C/EIF2A/SLFN11/ELP5/FARSA/IARS2/KARS1/DTD1/RPUSD4/TRNAU1AP/XPOT/TRMT1L/CTU1/EIF2AK4/PUS1/METTL1/ELP3/SARS1/IARS1/THG1L/NSUN2/CTU2/NSUN6/PSTK/YARS2/ELP1/YRDC/TRMT1","Positive"
"GOBP_VENOUS_BLOOD_VESSEL_DEVELOPMENT","GOBP_VENOUS_BLOOD_VESSEL_DEVELOPMENT","GOBP_VENOUS_BLOOD_VESSEL_DEVELOPMENT",9,0.364860197913507,0.69707440315518,0.886315789473684,1,0.870818436296112,5829,"tags=78%, list=61%, signal=31%","ENG/VEGFA/NOTCH1/CCBE1/CCM2/FOXF1/HEG1","Positive"
"GOBP_PROTEIN_LOCALIZATION_TO_CYTOSKELETON","GOBP_PROTEIN_LOCALIZATION_TO_CYTOSKELETON","GOBP_PROTEIN_LOCALIZATION_TO_CYTOSKELETON",36,0.319946080304246,0.696606292519678,0.965296529652965,1,0.870818436296112,5334,"tags=61%, list=55%, signal=27%","SNX10/HNRNPU/DCTN2/MAPRE1/GSK3B/CRIPT/NSFL1C/AURKA/NUP62/KIF20B/MAP1A/PCM1/CCDC14/CHAMP1/GOLGB1/DVL1/FAM83D/SPAG5/NUMA1/KLHL21/TTK/NEDD1","Positive"
